"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categories/10","categories/11","categories/12","categories/13","categories/14","categoryName","city","countryCode","isAdvertisement","location/lat","location/lng","neighborhood","permanentlyClosed","placeId","postalCode","rank","reviewsCount","searchPageLoadedUrl","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url"
"R. João Barbosa, 401 - Centro, Sobral - CE, 62010-220, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Sobral","BR","false","-3.6836251","-40.3465925","Centro","false","ChIJMdqBEdvH6gcRlLUCwqGDjXw","62010-220","5","16","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","R. João Barbosa, 401","false","Hospital Doutor Estevam","4.3","https://www.google.com/maps/search/?api=1&query=Hospital%20Doutor%20Estevam&query_place_id=ChIJMdqBEdvH6gcRlLUCwqGDjXw"
"R. Dr. Luís Sabóia - Varjota, CE, 62265-000, Brazil","Government hospital",,,,,,,,,,,,,,,"Government hospital","Varjota","BR","false","-4.1991918","-40.4643215","Varjota","false","ChIJN-anrIUQlQcRjcXvJfbxFKg","62265-000","6","6","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","R. Dr. Luís Sabóia","false","HOSPITAL MUNICIPAL DE VARJOTA-CE","3.3","https://www.google.com/maps/search/?api=1&query=HOSPITAL%20MUNICIPAL%20DE%20VARJOTA-CE&query_place_id=ChIJN-anrIUQlQcRjcXvJfbxFKg"
"R. Antônio Crisóstomo de Melo, 919 - Centro, Sobral - CE, 62010-550, Brazil","General hospital","Hospital",,,,,,,,,,,,,,"General hospital","Sobral","BR","false","-3.6935491","-40.3589038","Centro","false","ChIJWyGNu_rG6gcRYfSw5wSDrmU","62010-550","7","169","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","R. Antônio Crisóstomo de Melo, 919","false","Santa Casa de Misericórdia de Sobral - SCMS","3.7","https://www.google.com/maps/search/?api=1&query=Santa%20Casa%20de%20Miseric%C3%B3rdia%20de%20Sobral%20-%20SCMS&query_place_id=ChIJWyGNu_rG6gcRYfSw5wSDrmU"
"R. Anahid Andrade, 370 - Centro, Sobral - CE, 62011-000, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Sobral","BR","false","-3.6911062","-40.3523722","Centro","false","ChIJxfrLUuLG6gcRwE1iGZSAC9w","62011-000","8","111","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","R. Anahid Andrade, 370","false","Hospital Unimed Sobral","3.2","https://www.google.com/maps/search/?api=1&query=Hospital%20Unimed%20Sobral&query_place_id=ChIJxfrLUuLG6gcRwE1iGZSAC9w"
"Av. Gerardo Rangel, 715 - Derby Clube, Sobral - CE, 62041-380, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Sobral","BR","false","-3.685778","-40.3370041","Derby Clube","false","ChIJGSXYgj3H6gcR4Mpsrjg9Va8","62041-380","9","93","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","Av. Gerardo Rangel, 715","false","Hospital do Coração de Sobral","3.9","https://www.google.com/maps/search/?api=1&query=Hospital%20do%20Cora%C3%A7%C3%A3o%20de%20Sobral&query_place_id=ChIJGSXYgj3H6gcR4Mpsrjg9Va8"
"R. Osvaldo Honório Lemos - Centro, Reriutaba - CE, 62260-000, Brazil","General hospital","Hospital",,,,,,,,,,,,,,"General hospital","Reriutaba","BR","false","-4.1407058","-40.5773476","Centro","false","ChIJwXtcrucelQcR4H8zK8u8y1Y","62260-000","10","7","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","R. Osvaldo Honório Lemos","false","Hospital Rita Vale Rego","2.7","https://www.google.com/maps/search/?api=1&query=Hospital%20Rita%20Vale%20Rego&query_place_id=ChIJwXtcrucelQcR4H8zK8u8y1Y"
"Tv. João Inácio - Centro, Sobral - CE, 62105-000, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Sobral","BR","false","-3.7866503","-40.6185403","Centro","false","ChIJ0TtplubV6gcRmNChY2qd5-8","62105-000","11","3","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","Tv. João Inácio","false","Hospital de São José do Torto","4.3","https://www.google.com/maps/search/?api=1&query=Hospital%20de%20S%C3%A3o%20Jos%C3%A9%20do%20Torto&query_place_id=ChIJ0TtplubV6gcRmNChY2qd5-8"
"Av. Monsenhor José Aloísio Pinto, 1362 - Cidade Gerardo Cristino de Menezes, Sobral - CE, 62051-225, Brazil","Medical Center","Doctor","Hospital department","Medical office",,,,,,,,,,,,"Medical Center","Sobral","BR","false","-3.7061753","-40.3438065","Cidade Gerardo Cristino de Menezes","false","ChIJG4Vv2xzH6gcR0eNZj5qQV1w","62051-225","12","27","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","Av. Monsenhor José Aloísio Pinto, 1362","false","São Lucas Medical Center","4.7","https://www.google.com/maps/search/?api=1&query=S%C3%A3o%20Lucas%20Medical%20Center&query_place_id=ChIJG4Vv2xzH6gcR0eNZj5qQV1w"
"Av. Moacir Lima Feijão - Cidade Gerardo Cristino de Menezes, Sobral - CE, 62051-320, Brazil","Government hospital",,,,,,,,,,,,,,,"Government hospital","Sobral","BR","false","-3.7069867","-40.3419349","Cidade Gerardo Cristino de Menezes","false","ChIJr_FEAqbH6gcRYXE21sVO7nc","62051-320","13","37","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","Av. Moacir Lima Feijão","false","UPA SOBRAL","2.8","https://www.google.com/maps/search/?api=1&query=UPA%20SOBRAL&query_place_id=ChIJr_FEAqbH6gcRYXE21sVO7nc"
"R. Gerson Mendes Farias, 445-509 - Chico Jerônimo, Groaíras - CE, 62190-000, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Groaíras","BR","false","-3.9160894","-40.3887809","Chico Jerônimo","false","ChIJoUw7CAc0lQcRSUkCXGtvn7E","62190-000","14","3","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","R. Gerson Mendes Farias, 445-509","false","Hospital e Maternidade Joaquim Guimarāes","3","https://www.google.com/maps/search/?api=1&query=Hospital%20e%20Maternidade%20Joaquim%20Guimar%C4%81es&query_place_id=ChIJoUw7CAc0lQcRSUkCXGtvn7E"
"R. Paulo Aragão, 605 - Centro, Sobral - CE, 62011-250, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Sobral","BR","false","-3.6857355","-40.3456994","Centro","false","ChIJjXwa_4bH6gcRS6eZgaBU-tE","62011-250","15","10","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","R. Paulo Aragão, 605","false","Hospital Municipal Dr. Francisco Alves","3.3","https://www.google.com/maps/search/?api=1&query=Hospital%20Municipal%20Dr.%20Francisco%20Alves&query_place_id=ChIJjXwa_4bH6gcRS6eZgaBU-tE"
"R. Possidônio Gomes de Oliveira - Edmundo Rodrigues, Forquilha - CE, 62115-000, Brazil","Maternity hospital",,,,,,,,,,,,,,,"Maternity hospital","Forquilha","BR","false","-3.8056179","-40.2667491","Edmundo Rodrigues","false","ChIJTY0dnyy06gcRJbohZ1FEZyI","62115-000","16","9","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","R. Possidônio Gomes de Oliveira","false","Maternidade Municipal De Forquilha Eliézer Ximenes Rodrigues","4.3","https://www.google.com/maps/search/?api=1&query=Maternidade%20Municipal%20De%20Forquilha%20Eli%C3%A9zer%20Ximenes%20Rodrigues&query_place_id=ChIJTY0dnyy06gcRJbohZ1FEZyI"
"R. Pe. Antônio Ibiapina, 386-438 - Centro, Sobral - CE, 62010-750, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Sobral","BR","false","-3.6903299","-40.3564821","Centro","false","ChIJ_cPJYTzH6gcRdkkHTp-2T5s","62010-750","17","0","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","R. Pe. Antônio Ibiapina, 386-438","false","Céu",,"https://www.google.com/maps/search/?api=1&query=C%C3%A9u&query_place_id=ChIJ_cPJYTzH6gcRdkkHTp-2T5s"
"R. Maestro José Pedro, 527 - Centro, Sobral - CE, 62010-260, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Sobral","BR","false","-3.688011","-40.348714","Centro","false","ChIJ3XwoAgDH6gcRBVQMhXCN1Fs","62010-260","18","1","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","R. Maestro José Pedro, 527","false","HOSPITAL HOS - HOSPITAL DE OLHOS DE SOBRAL","5","https://www.google.com/maps/search/?api=1&query=HOSPITAL%20HOS%20-%20HOSPITAL%20DE%20OLHOS%20DE%20SOBRAL&query_place_id=ChIJ3XwoAgDH6gcRBVQMhXCN1Fs"
"R. Anahid Andrade, 370 - Centro, Sobral - CE, 62011-000, Brazil","Private hospital",,,,,,,,,,,,,,,"Private hospital","Sobral","BR","false","-3.6911062","-40.3523722","Centro","false","ChIJWz2iq-PG6gcRdkMO8-n2rgE","62011-000","19","1","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","R. Anahid Andrade, 370","false","Liga Sobralense Proteção à Infância e à Maternidade","5","https://www.google.com/maps/search/?api=1&query=Liga%20Sobralense%20Prote%C3%A7%C3%A3o%20%C3%A0%20Inf%C3%A2ncia%20e%20%C3%A0%20Maternidade&query_place_id=ChIJWz2iq-PG6gcRdkMO8-n2rgE"
"CE-364 - Aprazível, Sobral - CE, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Sobral","BR","false","-3.7524158","-40.5555373","Aprazível","false","ChIJI8AV9yrX6gcRaHQd_DH99Xg",,"20","2","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará","CE-364","false","Hospital Leda Prado","4","https://www.google.com/maps/search/?api=1&query=Hospital%20Leda%20Prado&query_place_id=ChIJI8AV9yrX6gcRaHQd_DH99Xg"
"Av. Pres. Getúlio Vargas, 428 - Centro, Cabo de Santo Agostinho - PE, 54505-560, Brazil","Maternity hospital","General hospital",,,,,,,,,,,,,,"Maternity hospital","Cabo de Santo Agostinho","BR","false","-8.2805477","-35.0314594","Centro","false","ChIJP0NRc1blqgcRUvftn1vWaY8","54505-560","61","4","https://www.google.com/maps/search/Hospital/@-8.2759878,-35.0439115,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-8.275987825153877,-35.04391150825282,10z?hl=en","Hospital","State of Pernambuco","Av. Pres. Getúlio Vargas, 428","false","Casa de Saúde e Maternidade Santa Helena","3.5","https://www.google.com/maps/search/?api=1&query=Casa%20de%20Sa%C3%BAde%20e%20Maternidade%20Santa%20Helena&query_place_id=ChIJP0NRc1blqgcRUvftn1vWaY8"
"Rua Dr. Arthur Gonçalves, 46 - Madalena, Recife - PE, 50610-560, Brazil","Maternity hospital","Hospital department",,,,,,,,,,,,,,"Maternity hospital","Recife","BR","false","-8.0523897","-34.907091","Madalena","false","ChIJt6di0R8ZqwcRIWmglIt82Tw","50610-560","62","4","https://www.google.com/maps/search/Hospital/@-8.2759878,-35.0439115,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-8.275987825153877,-35.04391150825282,10z?hl=en","Hospital","State of Pernambuco","Rua Dr. Arthur Gonçalves, 46","false","Hospital De Ávila: Maternidade","4.5","https://www.google.com/maps/search/?api=1&query=Hospital%20De%20%C3%81vila%3A%20Maternidade&query_place_id=ChIJt6di0R8ZqwcRIWmglIt82Tw"
"Av. Visc. de Suassuna, 704 - Santo Amaro, Recife - PE, 50050-540, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Recife","BR","false","-8.051372","-34.8877921","Santo Amaro","false","ChIJS4WjeewYqwcR1cT-ER6szu0","50050-540","63","0","https://www.google.com/maps/search/Hospital/@-8.2759878,-35.0439115,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-8.275987825153877,-35.04391150825282,10z?hl=en","Hospital","State of Pernambuco","Av. Visc. de Suassuna, 704","false","Hospital",,"https://www.google.com/maps/search/?api=1&query=Hospital&query_place_id=ChIJS4WjeewYqwcR1cT-ER6szu0"
"Av. Pres. Getúlio Vargas, 428 - Centro, Cabo de Santo Agostinho - PE, 54505-560, Brazil","Private hospital","General practitioner",,,,,,,,,,,,,,"Private hospital","Cabo de Santo Agostinho","BR","false","-8.2804415","-35.0315139","Centro","false","ChIJM88VWVblqgcRTa6g1jFM-DM","54505-560","64","105","https://www.google.com/maps/search/Hospital/@-8.2759878,-35.0439115,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-8.275987825153877,-35.04391150825282,10z?hl=en","Hospital","State of Pernambuco","Av. Pres. Getúlio Vargas, 428","false","Hospital do Cabo","3.6","https://www.google.com/maps/search/?api=1&query=Hospital%20do%20Cabo&query_place_id=ChIJM88VWVblqgcRTa6g1jFM-DM"
"Av. Gov. Agamenon Magalhães, s/n - Derby, Recife - PE, 52171-011, Brazil","Government hospital","General hospital","Hospital",,,,,,,,,,,,,"Government hospital","Recife","BR","false","-8.0535049","-34.8977394","Derby","false","ChIJYXR2JY4YqwcRd7dw59mVCSg","52171-011","65","609","https://www.google.com/maps/search/Hospital/@-8.2759878,-35.0439115,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-8.275987825153877,-35.04391150825282,10z?hl=en","Hospital","State of Pernambuco","Av. Gov. Agamenon Magalhães, s/n","false","Hospital da Restauração","3.8","https://www.google.com/maps/search/?api=1&query=Hospital%20da%20Restaura%C3%A7%C3%A3o&query_place_id=ChIJYXR2JY4YqwcRd7dw59mVCSg"
"Av. Cruz Cabugá, 1597 - Santo Amaro, Recife - PE, 50040-000, Brazil","Private hospital","Non-profit organization","Specialized hospital",,,,,,,,,,,,,"Private hospital","Recife","BR","false","-8.0412861","-34.8730315","Santo Amaro","false","ChIJ1XzsJoYYqwcRSvGSv7wroFY","50040-000","66","313","https://www.google.com/maps/search/Hospital/@-8.2759878,-35.0439115,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-8.275987825153877,-35.04391150825282,10z?hl=en","Hospital","State of Pernambuco","Av. Cruz Cabugá, 1597","false","Hospital de Câncer de Pernambuco","4.3","https://www.google.com/maps/search/?api=1&query=Hospital%20de%20C%C3%A2ncer%20de%20Pernambuco&query_place_id=ChIJ1XzsJoYYqwcRSvGSv7wroFY"
"Av. Prof. Moraes Rego, 1235 - Cidade Universitária, Recife - PE, 50670-901, Brazil","University hospital","Otolaryngologist",,,,,,,,,,,,,,"University hospital","Recife","BR","false","-8.0474352","-34.9463152","Cidade Universitária","false","ChIJVyuijGQZqwcREEzZ32LILvA","50670-901","67","392","https://www.google.com/maps/search/Hospital/@-8.2759878,-35.0439115,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-8.275987825153877,-35.04391150825282,10z?hl=en","Hospital","State of Pernambuco","Av. Prof. Moraes Rego, 1235","false","Hospital das Clínicas UFPE","4.3","https://www.google.com/maps/search/?api=1&query=Hospital%20das%20Cl%C3%ADnicas%20UFPE&query_place_id=ChIJVyuijGQZqwcREEzZ32LILvA"
"R. do Hospício, 563 - Boa Vista, Recife - PE, 50050-050, Brazil","General hospital","Hospital",,,,,,,,,,,,,,"General hospital","Recife","BR","false","-8.0579063","-34.8835511","Boa Vista","false","ChIJtwXW6r8YqwcRaTMmGfRDGoM","50050-050","68","16","https://www.google.com/maps/search/Hospital/@-8.2759878,-35.0439115,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-8.275987825153877,-35.04391150825282,10z?hl=en","Hospital","State of Pernambuco","R. do Hospício, 563","false","Hospital Geral de Recife","3.1","https://www.google.com/maps/search/?api=1&query=Hospital%20Geral%20de%20Recife&query_place_id=ChIJtwXW6r8YqwcRaTMmGfRDGoM"
"R. Esperanto, 336 - Ilha do Leite, Recife - PE, 50070-390, Brazil","Private hospital",,,,,,,,,,,,,,,"Private hospital","Recife","BR","false","-8.0650581","-34.8920288","Ilha do Leite","false","ChIJ8YAY-yQZqwcR1Qu7e7oUIs0","50070-390","69","31","https://www.google.com/maps/search/Hospital/@-8.2759878,-35.0439115,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-8.275987825153877,-35.04391150825282,10z?hl=en","Hospital","State of Pernambuco","R. Esperanto, 336","false","CHUR - Complexo Hospitalar Unimed Recife (Torre 1)","3.7","https://www.google.com/maps/search/?api=1&query=CHUR%20-%20Complexo%20Hospitalar%20Unimed%20Recife%20(Torre%201)&query_place_id=ChIJ8YAY-yQZqwcR1Qu7e7oUIs0"
"R. Padre Roma, 149 - Tamarineira, Recife - PE, 52060-060, Brazil","Hospital","Government hospital","HIV testing center","Specialized hospital",,,,,,,,,,,,"Hospital","Recife","BR","false","-8.0339342","-34.9047449","Tamarineira","false","ChIJ81EiEFUYqwcRJ9oAVUN6uHo","52060-060","70","72","https://www.google.com/maps/search/Hospital/@-8.2759878,-35.0439115,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-8.275987825153877,-35.04391150825282,10z?hl=en","Hospital","State of Pernambuco","R. Padre Roma, 149","false","Hospital Correia Picanço","4","https://www.google.com/maps/search/?api=1&query=Hospital%20Correia%20Pican%C3%A7o&query_place_id=ChIJ81EiEFUYqwcRJ9oAVUN6uHo"
"Muribeca dos Guarara, Jaboatão dos Guararapes - State of Pernambuco, 54380-280, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Jaboatão dos Guararapes","BR","false","-8.1721658","-34.9986835","Muribeca dos Guarara","false","ChIJIx959P7iqgcRWpdRqExWdTc",,"71","2","https://www.google.com/maps/search/Hospital/@-8.2759878,-35.0439115,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-8.275987825153877,-35.04391150825282,10z?hl=en","Hospital","State of Pernambuco",,"false","hospital santa luzia","3","https://www.google.com/maps/search/?api=1&query=hospital%20santa%20luzia&query_place_id=ChIJIx959P7iqgcRWpdRqExWdTc"
"Av. Dr. Antônio de Castro, s/n - Atalaia, Escada - PE, 55500-000, Brazil","General hospital","Medical laboratory","X-ray lab",,,,,,,,,,,,,"General hospital","Escada","BR","false","-8.3689566","-35.23955","Atalaia","false","ChIJe4ZVfQtfqgcRVMOJEpm-72Q","55500-000","72","1","https://www.google.com/maps/search/Hospital/@-8.2759878,-35.0439115,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-8.275987825153877,-35.04391150825282,10z?hl=en","Hospital","State of Pernambuco","Av. Dr. Antônio de Castro, s/n","false","HOSPITAL MUNICIPAL DR BENEVOLO WANDERLEY DO AMARAL","5","https://www.google.com/maps/search/?api=1&query=HOSPITAL%20MUNICIPAL%20DR%20BENEVOLO%20WANDERLEY%20DO%20AMARAL&query_place_id=ChIJe4ZVfQtfqgcRVMOJEpm-72Q"
"Madalena, Recife - State of Pernambuco, 52171-011, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Recife","BR","false","-8.0535802","-34.9087328","Madalena","false","ChIJQRrJ2msZqwcRsRV_l5lfwvw","52171-011","73","1","https://www.google.com/maps/search/Hospital/@-8.2759878,-35.0439115,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-8.275987825153877,-35.04391150825282,10z?hl=en","Hospital","State of Pernambuco",,"false","Hospital lema de andrade","5","https://www.google.com/maps/search/?api=1&query=Hospital%20lema%20de%20andrade&query_place_id=ChIJQRrJ2msZqwcRsRV_l5lfwvw"
"R. Nova América, 534-690 - Cajueiro Seco, Jaboatão dos Guararapes - PE, 54330-205, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Jaboatão dos Guararapes","BR","false","-8.1744449","-34.9313665","Cajueiro Seco","false","ChIJ_____5jhqgcRAkNGMOpP-Ew","54330-205","74","0","https://www.google.com/maps/search/Hospital/@-8.2759878,-35.0439115,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-8.275987825153877,-35.04391150825282,10z?hl=en","Hospital","State of Pernambuco","R. Nova América, 534-690","false","Hospital Policlínica Joboatao",,"https://www.google.com/maps/search/?api=1&query=Hospital%20Policl%C3%ADnica%20Joboatao&query_place_id=ChIJ_____5jhqgcRAkNGMOpP-Ew"
"R. Dr. João Asfora, 35 - Ilha do Leite, Recife - PE, 50070-430, Brazil","Private hospital","Doctor",,,,,,,,,,,,,,"Private hospital","Recife","BR","false","-8.0638876","-34.8951714","Ilha do Leite","false","ChIJl7-JScUYqwcR0k5C1c35xdY","50070-430","75","394","https://www.google.com/maps/search/Hospital/@-8.2759878,-35.0439115,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-8.275987825153877,-35.04391150825282,10z?hl=en","Hospital","State of Pernambuco","R. Dr. João Asfora, 35","false","Hospital Ilha do Leite","3.2","https://www.google.com/maps/search/?api=1&query=Hospital%20Ilha%20do%20Leite&query_place_id=ChIJl7-JScUYqwcR0k5C1c35xdY"
"Av. Sport Clube do Recife, 116 - Madalena, Recife - PE, 50750-500, Brazil","General hospital","Birth center",,,,,,,,,,,,,,"General hospital","Recife","BR","false","-8.0613882","-34.902254","Madalena","false","ChIJs0xpdNkYqwcRnLlztBlfNvo","50750-500","76","0","https://www.google.com/maps/search/Hospital/@-8.2759878,-35.0439115,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-8.275987825153877,-35.04391150825282,10z?hl=en","Hospital","State of Pernambuco","Av. Sport Clube do Recife, 116","false","HOSPITAL SAO MATHEUS LTDA",,"https://www.google.com/maps/search/?api=1&query=HOSPITAL%20SAO%20MATHEUS%20LTDA&query_place_id=ChIJs0xpdNkYqwcRnLlztBlfNvo"
"Rod. Br-101 Sul, KM34 - Centro, Cabo de Santo Agostinho - PE, 54505-020, Brazil","Children's hospital",,,,,,,,,,,,,,,"Children's hospital","Cabo de Santo Agostinho","BR","false","-8.2902973","-35.0430814","Centro","false","ChIJ_5NEtBzwqgcReTU6heLdWmY","54505-020","77","44","https://www.google.com/maps/search/Hospital/@-8.2759878,-35.0439115,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-8.275987825153877,-35.04391150825282,10z?hl=en","Hospital","State of Pernambuco","Rod. Br-101 Sul, KM34","false","Hospital Infantil do Cabo","4.1","https://www.google.com/maps/search/?api=1&query=Hospital%20Infantil%20do%20Cabo&query_place_id=ChIJ_5NEtBzwqgcReTU6heLdWmY"
"Bairro Novo, Olinda - State of Pernambuco, 53030-020, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Olinda","BR","false","-8.0106832","-34.843658","Bairro Novo","false","ChIJGbxaubUiqwcRdlJ9Bb0qGIM",,"78","2","https://www.google.com/maps/search/Hospital/@-8.2759878,-35.0439115,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-8.275987825153877,-35.04391150825282,10z?hl=en","Hospital","State of Pernambuco",,"false","Emergencia Do Hospital Tri Centenario","3","https://www.google.com/maps/search/?api=1&query=Emergencia%20Do%20Hospital%20Tri%20Centenario&query_place_id=ChIJGbxaubUiqwcRdlJ9Bb0qGIM"
"Av. Recife, 5629 - Estância, Recife - PE, 50110-727, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Recife","BR","false","-8.0704769","-34.9411233","Estância","false","ChIJq95iSK0eqwcRSDUQLTnjRNQ","50110-727","79","344","https://www.google.com/maps/search/Hospital/@-8.2759878,-35.0439115,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-8.275987825153877,-35.04391150825282,10z?hl=en","Hospital","State of Pernambuco","Av. Recife, 5629","false","Hospital da Mulher do Recife (HMR)","4","https://www.google.com/maps/search/?api=1&query=Hospital%20da%20Mulher%20do%20Recife%20(HMR)&query_place_id=ChIJq95iSK0eqwcRSDUQLTnjRNQ"
"Av. República do Líbano, 251 - loja 201 Térreo - Ao lado da torre 4 - Pina, Recife - PE, 51110-160, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Recife","BR","false","-8.0864409","-34.8944853","Pina","false","ChIJsWYE24YfqwcRwJlwR1L_zIU","51110-160","80","5","https://www.google.com/maps/search/Hospital/@-8.2759878,-35.0439115,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-8.275987825153877,-35.04391150825282,10z?hl=en","Hospital","State of Pernambuco","Av. República do Líbano, 251 - loja 201 Térreo - Ao lado da torre 4","false","Max Day Hospital","5","https://www.google.com/maps/search/?api=1&query=Max%20Day%20Hospital&query_place_id=ChIJsWYE24YfqwcRwJlwR1L_zIU"
"Centro, Sobral - Ceará, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Sobral","BR","false","-3.6931652","-40.3588275","Centro","false","ChIJg6o9t_rG6gcRo3usbwo0-ks",,"21","0","https://www.google.com/maps/search/Hospital/@-3.8951336,-40.3535351,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-40.35353507838997,10z?hl=en","Hospital","Ceará",,"false","Hemoterapia",,"https://www.google.com/maps/search/?api=1&query=Hemoterapia&query_place_id=ChIJg6o9t_rG6gcRo3usbwo0-ks"
